NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
MARESME;21;2020-07-20;2020-07-26;No;77.0446;1.31851;33.9726;150;881.0253;3890;4.0569;12;1;0
MARESME;21;2020-07-20;2020-07-26;Si;;;37.3761;2;3102.2238;166;1.5038;1;0;0
MARESME;21;2020-07-19;2020-07-25;No;73.7253;1.3179;31.2548;138;828.7073;3659;3.7577;11;1;0
MARESME;21;2020-07-19;2020-07-25;Si;;;37.3761;2;3158.2881;169;1.4706;1;0;0
MARESME;21;2020-07-18;2020-07-24;No;69.3019;1.29657;29.8959;132;781.3720;3450;3.8347;11;1;0
MARESME;21;2020-07-18;2020-07-24;Si;;;56.0642;3;2934.0310;157;1.5625;1;0;0
MARESME;21;2020-07-17;2020-07-23;No;73.4979;1.37507;31.9343;141;776.6159;3429;4.0585;6;0;0
MARESME;21;2020-07-17;2020-07-23;Si;;;56.0642;3;2877.9667;154;1.5748;1;0;0
MARESME;21;2020-07-16;2020-07-22;No;69.2866;1.43625;28.7635;127;756.6852;3341;3.6196;3;0;0
MARESME;21;2020-07-16;2020-07-22;Si;;;56.0642;3;3027.4715;162;1.4599;1;0;0
MARESME;21;2020-07-15;2020-07-21;No;68.0456;1.58128;26.9516;119;742.8696;3280;3.3135;4;0;0
MARESME;21;2020-07-15;2020-07-21;Si;;;37.3761;2;2784.5262;149;0.7692;2;0;0
MARESME;21;2020-07-14;2020-07-20;No;67.9316;1.74383;24.4603;108;725.8833;3205;3.0507;3;0;0
MARESME;21;2020-07-14;2020-07-20;Si;;;37.3761;2;2971.4072;159;0.7092;2;0;0
MARESME;21;2020-07-13;2020-07-19;No;66.6598;1.83952;24.4603;108;692.3636;3057;3.2334;3;0;0
MARESME;21;2020-07-13;2020-07-19;Si;;;18.6880;1;3233.0405;173;0.0000;2;0;0
MARESME;21;2020-07-12;2020-07-18;No;67.5262;1.88702;24.6868;109;711.3883;3141;3.1475;5;0;0
MARESME;21;2020-07-12;2020-07-18;Si;;;18.6880;1;3158.2881;169;0.0000;2;0;0
MARESME;21;2020-07-11;2020-07-17;No;64.8082;1.88256;23.5544;104;701.1965;3096;3.0656;5;0;0
MARESME;21;2020-07-11;2020-07-17;Si;;;0.0000;0;3550.7381;190;0.0000;2;0;0
MARESME;21;2020-07-10;2020-07-16;No;62.3469;2.11754;21.5160;95;646.3872;2854;2.8965;4;0;0
MARESME;21;2020-07-10;2020-07-16;Si;;;0.0000;0;3475.9857;186;0.0000;2;0;0
MARESME;21;2020-07-09;2020-07-15;No;60.5133;2.24525;19.4776;86;589.5395;2603;3.0147;4;0;0
MARESME;21;2020-07-09;2020-07-15;Si;;;0.0000;0;2952.7191;158;0.0000;2;0;0
MARESME;21;2020-07-08;2020-07-14;No;53.0976;2.23278;16.0804;71;558.9641;2468;2.7299;3;0;0
MARESME;21;2020-07-08;2020-07-14;Si;;;0.0000;0;3027.4715;162;0.0000;1;0;0
MARESME;21;2020-07-07;2020-07-13;No;45.3013;2.10546;14.4950;64;535.6362;2365;2.4081;4;0;0
MARESME;21;2020-07-07;2020-07-13;Si;;;18.6880;1;2859.2786;153;0.7042;1;0;0
MARESME;21;2020-07-06;2020-07-12;No;36.906;2.03689;11.7772;52;532.2389;2350;1.9383;4;0;0
MARESME;21;2020-07-06;2020-07-12;Si;;;18.6880;1;2560.2691;137;0.7937;0;0;1
MARESME;21;2020-07-05;2020-07-11;No;33.3135;1.93539;11.0977;49;511.8553;2260;1.8781;2;0;0
MARESME;21;2020-07-05;2020-07-11;Si;;;18.6880;1;2691.0857;144;0.7519;0;0;1
MARESME;21;2020-07-04;2020-07-10;No;29.6861;1.8461;10.8712;48;497.5868;2197;1.9285;2;0;0
MARESME;21;2020-07-04;2020-07-10;Si;;;18.6880;1;2466.8286;132;0.8264;0;0;1
MARESME;21;2020-07-03;2020-07-09;No;21.585;1.51277;7.9269;35;504.6078;2228;1.4953;2;0;0
MARESME;21;2020-07-03;2020-07-09;Si;;;18.6880;1;2354.7000;126;0.8621;0;0;1
MARESME;21;2020-07-02;2020-07-08;No;18.8791;1.36651;7.4739;33;502.1164;2217;1.5992;2;0;0
MARESME;21;2020-07-02;2020-07-08;Si;;;18.6880;1;2653.7095;142;0.7634;0;0;2
MARESME;21;2020-07-01;2020-07-07;No;17.1098;1.39898;7.7004;34;478.5620;2113;1.3820;2;0;0
MARESME;21;2020-07-01;2020-07-07;Si;;;18.6880;1;2691.0857;144;0.7634;0;0;2
MARESME;21;2020-06-30;2020-07-06;No;16.9072;1.4085;7.0210;31;486.0360;2146;1.4742;3;0;0
MARESME;21;2020-06-30;2020-07-06;Si;;;0.0000;0;2840.5905;152;0.0000;0;0;2
MARESME;21;2020-06-29;2020-07-05;No;14.8826;1.39811;6.3415;28;479.6945;2118;1.2981;3;0;0
MARESME;21;2020-06-29;2020-07-05;Si;;;0.0000;0;3046.1595;163;0.0000;0;0;2
MARESME;21;2020-06-28;2020-07-04;No;14.6336;1.40461;6.1150;27;483.0917;2133;1.3360;4;0;0
MARESME;21;2020-06-28;2020-07-04;Si;;;0.0000;0;3046.1595;163;0.0000;0;0;2
MARESME;21;2020-06-27;2020-07-03;No;14.3533;1.44032;5.2091;23;485.8096;2145;1.1840;4;0;0
MARESME;21;2020-06-27;2020-07-03;Si;;;0.0000;0;3046.1595;163;0.0000;0;0;2
MARESME;21;2020-06-26;2020-07-02;No;14.5716;1.36889;6.3415;28;502.3429;2218;1.1939;4;0;0
MARESME;21;2020-06-26;2020-07-02;Si;;;0.0000;0;3270.4167;175;0.0000;1;0;2
MARESME;21;2020-06-25;2020-07-01;No;14.4985;1.14313;6.3415;28;499.6251;2206;0.9653;4;0;0
MARESME;21;2020-06-25;2020-07-01;Si;;;0.0000;0;3158.2881;169;0.0000;1;0;1
MARESME;21;2020-06-24;2020-06-30;No;9.68354;0.890747;4.5296;20;443.0040;1956;0.9804;3;0;0
MARESME;21;2020-06-24;2020-06-30;Si;;;18.6880;1;2803.2143;150;0.8475;1;0;1
MARESME;21;2020-06-23;2020-06-29;No;8.46502;0.812515;4.9826;22;411.7491;1818;1.1737;1;0;0
MARESME;21;2020-06-23;2020-06-29;Si;;;37.3761;2;2803.2143;150;1.7544;1;0;1
MARESME;21;2020-06-22;2020-06-28;No;8.42443;0.808619;4.3032;19;389.7801;1721;1.1853;3;0;0
MARESME;21;2020-06-22;2020-06-28;Si;;;37.3761;2;2392.0762;128;2.0408;1;0;0
MARESME;21;2020-06-21;2020-06-27;No;8.41778;0.825935;4.3032;19;382.0796;1687;1.2117;2;0;0
MARESME;21;2020-06-21;2020-06-27;Si;;;37.3761;2;2261.2595;121;2.1505;2;0;0
MARESME;21;2020-06-20;2020-06-26;No;9.97465;0.937046;4.7561;21;378.0029;1669;1.2953;3;0;0
MARESME;21;2020-06-20;2020-06-26;Si;;;37.3761;2;2130.4429;114;2.2472;2;0;0
MARESME;21;2020-06-19;2020-06-25;No;11.9768;1.17514;4.3032;19;351.0512;1550;1.8789;3;0;0
MARESME;21;2020-06-19;2020-06-25;Si;;;37.3761;2;3139.6000;168;1.4599;1;0;0
MARESME;21;2020-06-18;2020-06-24;No;14.2317;1.42812;6.3415;28;351.5041;1552;2.0266;3;0;1
MARESME;21;2020-06-18;2020-06-24;Si;;;37.3761;2;3120.9119;167;1.4815;1;0;0
MARESME;21;2020-06-17;2020-06-23;No;15.914;1.56145;6.3415;28;426.6971;1884;1.7981;3;0;1
MARESME;21;2020-06-17;2020-06-23;Si;;;18.6880;1;3849.7477;206;0.5952;2;0;0
MARESME;21;2020-06-16;2020-06-22;No;16.0409;1.77063;5.4356;24;438.2478;1935;1.4681;3;0;1
MARESME;21;2020-06-16;2020-06-22;Si;;;0.0000;0;4186.1334;224;0.0000;2;0;0
MARESME;21;2020-06-15;2020-06-21;No;16.6493;1.88492;6.1150;27;460.4433;2033;1.4039;2;0;1
MARESME;21;2020-06-15;2020-06-21;Si;;;0.0000;0;4447.7667;238;0.0000;3;0;1
MARESME;21;2020-06-14;2020-06-20;No;16.9396;1.96825;5.8886;26;471.9940;2084;1.3158;2;0;1
MARESME;21;2020-06-14;2020-06-20;Si;;;0.0000;0;4522.5191;242;0.0000;2;0;1
MARESME;21;2020-06-13;2020-06-19;No;16.3069;2.0;5.8886;26;487.1685;2151;1.2788;2;0;1
MARESME;21;2020-06-13;2020-06-19;Si;;;0.0000;0;4784.1524;256;0.0000;2;0;2
MARESME;21;2020-06-12;2020-06-18;No;15.1421;1.71429;5.8886;26;502.3429;2218;1.0579;3;0;1
MARESME;21;2020-06-12;2020-06-18;Si;;;0.0000;0;3644.1786;195;0.0000;2;0;2
MARESME;21;2020-06-11;2020-06-17;No;11.2952;1.42491;3.6237;16;505.5137;2232;0.8960;5;0;0
MARESME;21;2020-06-11;2020-06-17;Si;;;0.0000;0;3681.5548;197;0.0000;2;0;2
MARESME;21;2020-06-10;2020-06-16;No;9.89315;1.24804;3.8502;17;503.4754;2223;0.8915;6;1;1
MARESME;21;2020-06-10;2020-06-16;Si;;;0.0000;0;3718.9310;199;0.0000;1;0;2
MARESME;21;2020-06-09;2020-06-15;No;8.73963;0.964704;3.6237;16;511.8553;2260;0.7703;8;2;1
MARESME;21;2020-06-09;2020-06-15;Si;;;18.6880;1;4074.0048;218;0.6993;2;0;2
MARESME;21;2020-06-08;2020-06-14;No;6.28827;0.793276;2.7178;12;497.1338;2195;0.5900;7;3;1
MARESME;21;2020-06-08;2020-06-14;Si;;;18.6880;1;4186.1334;224;0.7246;1;0;1
MARESME;21;2020-06-07;2020-06-13;No;5.71083;0.700419;2.7178;12;497.5868;2197;0.5882;7;3;1
MARESME;21;2020-06-07;2020-06-13;Si;;;18.6880;1;4186.1334;224;0.7194;1;0;2
MARESME;21;2020-06-06;2020-06-12;No;6.96772;0.87899;2.2648;10;486.2625;2147;0.5979;8;5;3
MARESME;21;2020-06-06;2020-06-12;Si;;;18.6880;1;3999.2524;214;0.7576;1;0;1
MARESME;21;2020-06-05;2020-06-11;No;10.4845;1.4028;2.9443;13;495.5484;2188;0.6244;9;5;3
MARESME;21;2020-06-05;2020-06-11;Si;;;37.3761;2;4429.0786;237;1.3072;1;0;1
MARESME;21;2020-06-04;2020-06-10;No;14.0001;1.6267;4.3032;19;505.5137;2232;0.9000;7;5;3
MARESME;21;2020-06-04;2020-06-10;Si;;;56.0642;3;5755.9334;308;1.1561;1;0;1
MARESME;21;2020-06-03;2020-06-09;No;15.0895;1.70833;4.0767;18;503.2489;2222;0.9556;6;4;2
MARESME;21;2020-06-03;2020-06-09;Si;;;56.0642;3;5868.0620;314;1.7045;1;0;4
MARESME;21;2020-06-02;2020-06-08;No;16.6151;1.78929;5.4356;24;488.3009;2156;1.1893;6;3;2
MARESME;21;2020-06-02;2020-06-08;Si;;;56.0642;3;5512.9882;295;1.1696;0;0;4
MARESME;21;2020-06-01;2020-06-07;No;17.1562;1.80357;5.2091;23;474.4853;2095;1.2239;6;3;2
MARESME;21;2020-06-01;2020-06-07;Si;;;56.0642;3;5382.1715;288;1.1765;0;0;4
MARESME;21;2020-05-31;2020-06-06;No;17.9449;1.76071;5.4356;24;484.6771;2140;1.2531;7;3;2
MARESME;21;2020-05-31;2020-06-06;Si;;;56.0642;3;5382.1715;288;1.1834;1;0;5
MARESME;21;2020-05-30;2020-06-05;No;15.1519;1.42341;5.6621;25;494.8689;2185;1.2758;5;1;0
MARESME;21;2020-05-30;2020-06-05;Si;;;56.0642;3;5419.5477;290;1.1696;2;0;5
MARESME;21;2020-05-29;2020-06-04;No;9.43783;0.886616;4.5296;20;465.4259;2055;0.9958;4;1;0
MARESME;21;2020-05-29;2020-06-04;Si;;;56.0642;3;5475.6120;293;1.1494;3;0;6
MARESME;21;2020-05-28;2020-06-03;No;7.72212;0.741208;4.3032;19;467.6908;2065;0.7796;4;1;0
MARESME;21;2020-05-28;2020-06-03;Si;;;56.0642;3;4186.1334;224;1.9355;3;0;7
MARESME;21;2020-05-27;2020-06-02;No;7.45551;0.700392;4.7561;21;456.8195;2017;0.7559;5;1;0
MARESME;21;2020-05-27;2020-06-02;Si;;;56.0642;3;4765.4643;255;1.4493;3;0;4
MARESME;21;2020-05-26;2020-06-01;No;6.88886;0.724201;3.8502;17;473.5794;2091;0.6270;5;1;0
MARESME;21;2020-05-26;2020-06-01;Si;;;37.3761;2;5475.6120;293;1.7751;4;0;4
MARESME;21;2020-05-25;2020-05-31;No;8.41655;0.774201;4.3032;19;505.0607;2230;0.6391;9;1;0
MARESME;21;2020-05-25;2020-05-31;Si;;;56.0642;3;6522.1453;349;1.5075;4;0;5
MARESME;21;2020-05-24;2020-05-30;No;9.45775;0.888487;4.7561;21;502.1164;2217;0.6917;8;1;0
MARESME;21;2020-05-24;2020-05-30;Si;;;56.0642;3;6484.7692;347;1.5075;3;0;3
MARESME;21;2020-05-23;2020-05-29;No;10.5108;0.928169;4.9826;22;501.2105;2213;0.6426;9;1;0
MARESME;21;2020-05-23;2020-05-29;Si;;;74.7523;4;7475.2382;400;1.9900;2;0;4
MARESME;21;2020-05-22;2020-05-28;No;12.4573;0.964966;6.1150;27;532.9184;2353;0.8912;9;1;0
MARESME;21;2020-05-22;2020-05-28;Si;;;93.4404;5;7755.5597;415;2.2936;1;0;3
MARESME;21;2020-05-21;2020-05-27;No;11.3382;0.944558;6.1150;27;548.3193;2421;1.0082;10;2;3
MARESME;21;2020-05-21;2020-05-27;Si;;;93.4404;5;9063.7264;485;1.7544;1;0;2
MARESME;21;2020-05-20;2020-05-26;No;11.9186;0.956803;5.8886;26;567.7970;2507;0.9620;12;2;4
MARESME;21;2020-05-20;2020-05-26;Si;;;355.0738;19;11063.3526;592;5.2356;2;0;2
MARESME;21;2020-05-19;2020-05-25;No;12.1356;0.923836;5.6621;25;553.0755;2442;0.9870;11;2;4
MARESME;21;2020-05-19;2020-05-25;Si;;;411.1381;22;10801.7193;578;6.1765;3;0;2
MARESME;21;2020-05-18;2020-05-24;No;13.6339;0.885264;6.5680;29;548.3193;2421;1.2223;11;2;5
MARESME;21;2020-05-18;2020-05-24;Si;;;429.8262;23;10988.6002;588;7.3482;4;0;2
MARESME;21;2020-05-17;2020-05-23;No;12.2313;0.806044;5.8886;26;545.1485;2407;1.1390;12;2;5
MARESME;21;2020-05-17;2020-05-23;Si;;;448.5142;24;12296.7669;658;6.5041;4;0;2
MARESME;21;2020-05-16;2020-05-22;No;11.8442;0.726333;6.3415;28;579.8007;2560;1.1558;11;2;8
MARESME;21;2020-05-16;2020-05-22;Si;;;429.8262;23;13380.6765;716;5.2511;5;0;2
MARESME;21;2020-05-15;2020-05-21;No;11.4925;0.685717;6.7945;30;578.4418;2554;1.2766;12;2;8
MARESME;21;2020-05-15;2020-05-21;Si;;;429.8262;23;14240.3289;762;4.8729;7;0;3
MARESME;21;2020-05-14;2020-05-20;No;11.1854;0.676533;5.8886;26;552.3960;2439;1.2070;14;2;5
MARESME;21;2020-05-14;2020-05-20;Si;;;467.2023;25;15081.2932;807;5.3419;7;0;3
MARESME;21;2020-05-13;2020-05-19;No;13.0872;0.740819;6.5680;29;548.5458;2422;1.4905;15;2;4
MARESME;21;2020-05-13;2020-05-19;Si;;;336.3857;18;16669.7813;892;3.2075;7;0;5
MARESME;21;2020-05-12;2020-05-18;No;14.9601;0.805532;7.4739;33;575.9504;2543;1.4139;15;2;4
MARESME;21;2020-05-12;2020-05-18;Si;;;392.4500;21;20388.7123;1091;3.3816;6;0;6
MARESME;21;2020-05-11;2020-05-17;No;16.5336;0.901246;8.8329;39;594.2957;2624;1.4493;12;2;4
MARESME;21;2020-05-11;2020-05-17;Si;;;485.8904;26;23266.6791;1245;3.6775;5;0;8
MARESME;21;2020-05-10;2020-05-16;No;18.6002;0.966182;9.2858;41;599.7313;2648;1.5164;12;2;5
MARESME;21;2020-05-10;2020-05-16;Si;;;523.2666;28;25154.1767;1346;3.6458;6;0;9
MARESME;21;2020-05-09;2020-05-15;No;20.636;1.04729;9.9653;44;578.6683;2555;1.7514;15;2;4
MARESME;21;2020-05-09;2020-05-15;Si;;;654.0833;35;25976.4529;1390;4.6332;7;0;11
MARESME;21;2020-05-08;2020-05-14;No;21.358;1.07162;9.9653;44;592.9368;2618;1.5488;15;2;5
MARESME;21;2020-05-08;2020-05-14;Si;;;654.0833;35;31096.9912;1664;3.4123;6;1;13
MARESME;21;2020-05-07;2020-05-13;No;22.7094;1.1141;10.6447;47;616.7177;2723;1.6110;13;1;6
MARESME;21;2020-05-07;2020-05-13;Si;;;654.0833;35;34236.5912;1832;2.8458;8;1;19
MARESME;21;2020-05-06;2020-05-12;No;22.9291;1.05458;11.0977;49;654.3141;2889;1.7058;10;1;10
MARESME;21;2020-05-06;2020-05-12;Si;;;672.7714;36;39469.2580;2112;2.3418;7;1;20
MARESME;21;2020-05-05;2020-05-11;No;22.1302;0.977115;11.0977;49;659.7498;2913;1.6641;14;2;11
MARESME;21;2020-05-05;2020-05-11;Si;;;579.3309;31;40534.4795;2169;1.8100;8;1;25
MARESME;21;2020-05-04;2020-05-10;No;20.7736;0.873543;9.5123;42;663.6000;2930;1.5226;15;1;11
MARESME;21;2020-05-04;2020-05-10;Si;;;504.5785;27;41356.7557;2213;1.4500;20;1;25
MARESME;21;2020-05-03;2020-05-09;No;19.5782;0.815508;9.9653;44;658.8438;2909;1.6532;15;2;10
MARESME;21;2020-05-03;2020-05-09;Si;;;467.2023;25;42066.9033;2251;1.2981;21;1;30
MARESME;21;2020-05-02;2020-05-08;No;18.0772;0.732262;9.7388;43;652.7288;2882;1.4803;15;2;10
MARESME;21;2020-05-02;2020-05-08;Si;;;411.1381;22;40740.0485;2180;1.1100;24;1;36
MARESME;21;2020-05-01;2020-05-07;No;18.9389;0.679845;9.9653;44;605.6199;2674;1.6878;14;2;9
MARESME;21;2020-05-01;2020-05-07;Si;;;467.2023;25;37264.0627;1994;1.3835;26;0;39
MARESME;21;2020-04-30;2020-05-06;No;18.3352;0.627563;9.7388;43;595.4281;2629;1.8583;13;2;9
MARESME;21;2020-04-30;2020-05-06;Si;;;541.9547;29;38198.4675;2044;1.5566;24;0;36
MARESME;21;2020-04-29;2020-05-05;No;19.2298;0.638386;10.6447;47;546.0545;2411;1.8234;12;2;6
MARESME;21;2020-04-29;2020-05-05;Si;;;448.5142;24;28798.3554;1541;1.7192;24;0;34
MARESME;21;2020-04-28;2020-05-04;No;21.3031;0.671855;11.5507;51;552.8490;2441;2.2499;7;1;8
MARESME;21;2020-04-28;2020-05-04;Si;;;560.6428;30;26518.4077;1419;2.3493;22;0;36
MARESME;21;2020-04-27;2020-05-03;No;25.992;0.691341;14.2685;63;523.4060;2311;2.5994;5;1;8
MARESME;21;2020-04-27;2020-05-03;Si;;;616.7071;33;22332.2743;1195;3.1280;10;0;37
MARESME;21;2020-04-26;2020-05-02;No;28.0169;0.683443;14.0420;62;517.2909;2284;2.5880;4;0;10
MARESME;21;2020-04-26;2020-05-02;Si;;;616.7071;33;18538.5909;992;3.8150;8;0;35
MARESME;21;2020-04-25;2020-05-01;No;29.6084;0.691695;14.9479;66;526.3503;2324;2.8455;1;0;10
MARESME;21;2020-04-25;2020-05-01;Si;;;691.4595;37;18987.1052;1016;4.2889;3;0;32
MARESME;21;2020-04-24;2020-04-30;No;32.3919;0.708022;17.8922;79;562.3614;2483;3.3702;0;0;13
MARESME;21;2020-04-24;2020-04-30;Si;;;859.6524;46;20594.2814;1102;4.8857;0;0;32
MARESME;21;2020-04-23;2020-04-29;No;35.613;0.708299;19.4776;86;564.3997;2492;3.5697;0;0;15
MARESME;21;2020-04-23;2020-04-29;Si;;;822.2762;44;16464.2122;881;6.1497;0;0;41
MARESME;21;2020-04-22;2020-04-28;No;36.9776;0.694755;19.4776;86;569.8354;2516;3.6162;0;0;21
MARESME;21;2020-04-22;2020-04-28;Si;;;1532.4238;82;21902.4481;1172;18.6160;0;0;44
MARESME;21;2020-04-21;2020-04-27;No;39.0328;0.694927;20.1571;89;541.5248;2391;3.9115;0;0;19
MARESME;21;2020-04-21;2020-04-27;Si;;;1551.1119;83;22313.5862;1194;18.4898;0;0;43
MARESME;21;2020-04-20;2020-04-26;No;42.7138;0.751373;23.3279;103;569.3824;2514;5.0388;0;0;21
MARESME;21;2020-04-20;2020-04-26;Si;;;1850.1214;99;24948.6077;1335;20.4911;0;0;46
MARESME;21;2020-04-19;2020-04-25;No;47.7001;0.822698;26.9516;119;576.4034;2545;5.6325;0;0;21
MARESME;21;2020-04-19;2020-04-25;Si;;;2111.7548;113;25752.1958;1378;21.4344;0;0;52
MARESME;21;2020-04-18;2020-04-24;No;54.436;0.924429;27.8576;123;568.0235;2508;5.7936;0;0;19
MARESME;21;2020-04-18;2020-04-24;Si;;;2111.7548;113;24500.0934;1311;22.7848;0;0;53
MARESME;21;2020-04-17;2020-04-23;No;60.9301;1.02291;27.8576;123;532.4654;2351;6.0465;0;0;18
MARESME;21;2020-04-17;2020-04-23;Si;;;5008.4096;268;20874.6028;1117;27.8278;0;0;56
MARESME;21;2020-04-16;2020-04-22;No;69.8607;1.07852;30.8019;136;516.6115;2281;6.5263;0;0;16
MARESME;21;2020-04-16;2020-04-22;Si;;;5475.6120;293;20164.4552;1079;29.7409;0;0;52
MARESME;21;2020-04-15;2020-04-21;No;75.0822;1.06595;33.7462;149;521.1412;2301;7.0256;0;0;9
MARESME;21;2020-04-15;2020-04-21;Si;;;5625.1168;301;17828.4432;954;23.9583;0;0;62
MARESME;21;2020-04-14;2020-04-20;No;78.3114;0.999332;36.0110;159;503.0224;2221;8.0679;0;0;10
MARESME;21;2020-04-14;2020-04-20;Si;;;7437.8620;398;16987.4789;909;35.8491;0;0;68
MARESME;21;2020-04-13;2020-04-19;No;73.3727;0.912573;33.5197;148;457.7255;2021;8.1112;0;0;10
MARESME;21;2020-04-13;2020-04-19;Si;;;7325.7335;392;13773.1265;737;37.7745;0;0;74
MARESME;21;2020-04-12;2020-04-18;No;64.887;0.832838;31.0283;137;454.5547;2007;7.6068;0;0;11
MARESME;21;2020-04-12;2020-04-18;Si;;;7157.5406;383;13343.3003;714;36.8024;0;0;75
MARESME;21;2020-04-11;2020-04-17;No;62.4535;0.77896;31.0283;137;463.1611;2045;8.1250;0;0;18
MARESME;21;2020-04-11;2020-04-17;Si;;;7587.3668;406;13567.5574;726;38.4956;0;0;80
MARESME;21;2020-04-10;2020-04-16;No;63.8986;0.768752;31.7078;140;468.3702;2068;8.9586;0;0;19
MARESME;21;2020-04-10;2020-04-16;Si;;;4765.4643;255;13623.6217;729;36.3636;0;0;84
MARESME;21;2020-04-09;2020-04-15;No;69.5079;0.795075;33.9726;150;460.2168;2032;10.2207;0;0;23
MARESME;21;2020-04-09;2020-04-15;Si;;;4634.6477;248;12408.8955;664;39.5462;0;0;87
MARESME;21;2020-04-08;2020-04-14;No;78.1642;0.825644;36.6905;162;441.8715;1951;11.2000;0;0;27
MARESME;21;2020-04-08;2020-04-14;Si;;;4429.0786;237;10128.9478;542;42.8000;0;0;81
MARESME;21;2020-04-07;2020-04-13;No;86.216;0.855439;42.3526;187;438.4743;1936;12.7921;0;0;28
MARESME;21;2020-04-07;2020-04-13;Si;;;3326.4810;178;8054.5692;431;37.7892;0;0;79
MARESME;21;2020-04-06;2020-04-12;No;98.4054;0.862084;46.8823;207;442.0980;1952;14.2505;0;0;28
MARESME;21;2020-04-06;2020-04-12;Si;;;3233.0405;173;8035.8811;430;38.3202;0;0;70
MARESME;21;2020-04-05;2020-04-11;No;100.733;0.855322;46.8823;207;426.6971;1884;15.0517;0;0;30
MARESME;21;2020-04-05;2020-04-11;Si;;;3345.1691;179;7867.6882;421;41.1924;0;0;63
MARESME;21;2020-04-04;2020-04-10;No;99.6515;0.823955;49.1471;217;405.1810;1789;16.8276;0;0;30
MARESME;21;2020-04-04;2020-04-10;Si;;;2821.9024;151;6858.5311;367;38.7302;0;0;57
MARESME;21;2020-04-03;2020-04-09;No;102.071;0.77703;51.4120;227;389.5536;1720;18.0043;0;0;31
MARESME;21;2020-04-03;2020-04-09;Si;;;2672.3976;143;5606.4287;300;49.6032;0;0;55
MARESME;21;2020-04-02;2020-04-08;No;102.338;0.745636;53.4503;236;378.6823;1672;19.1285;0;0;30
MARESME;21;2020-04-02;2020-04-08;Si;;;2485.5167;133;5101.8501;273;51.9651;0;0;54
MARESME;21;2020-04-01;2020-04-07;No;107.802;0.744879;57.9800;256;362.3754;1600;21.2167;0;0;33
MARESME;21;2020-04-01;2020-04-07;Si;;;1962.2500;105;3550.7381;190;57.5163;0;0;53
MARESME;21;2020-03-31;2020-04-06;No;113.329;0.767461;58.4330;258;348.3334;1538;22.3632;0;0;45
MARESME;21;2020-03-31;2020-04-06;Si;;;1177.3500;63;2392.0762;128;55.1020;0;0;51
MARESME;21;2020-03-30;2020-04-05;No;125.354;0.800976;67.2659;297;346.5215;1530;23.3095;0;0;54
MARESME;21;2020-03-30;2020-04-05;Si;;;1046.5333;56;2111.7548;113;52.0833;0;0;58
MARESME;21;2020-03-29;2020-04-04;No;136.157;0.839633;70.8896;313;349.4658;1543;24.3671;0;0;56
MARESME;21;2020-03-29;2020-04-04;Si;;;859.6524;46;1980.9381;106;40.8602;0;0;58
MARESME;21;2020-03-28;2020-04-03;No;145.966;0.868575;71.7956;317;355.5809;1570;25.1196;0;0;55
MARESME;21;2020-03-28;2020-04-03;Si;;;859.6524;46;2167.8190;116;36.7925;0;0;56
MARESME;21;2020-03-27;2020-04-02;No;158.634;0.915577;79.9490;353;358.9781;1585;27.4900;0;0;62
MARESME;21;2020-03-27;2020-04-02;Si;;;766.2119;41;2205.1952;118;28.1818;0;0;47
MARESME;21;2020-03-26;2020-04-01;No;166.69;0.954589;83.7993;370;362.3754;1600;28.9578;0;0;67
MARESME;21;2020-03-26;2020-04-01;Si;;;616.7071;33;2485.5167;133;22.0472;0;0;41
MARESME;21;2020-03-25;2020-03-31;No;175.869;0.999377;86.7436;383;369.1700;1630;29.9219;0;0;69
MARESME;21;2020-03-25;2020-03-31;Si;;;485.8904;26;2392.0762;128;19.1667;0;0;35
MARESME;21;2020-03-24;2020-03-30;No;182.438;1.04207;89.2349;394;371.6613;1641;31.4024;0;0;58
MARESME;21;2020-03-24;2020-03-30;Si;;;448.5142;24;2373.3881;127;18.3333;0;0;26
MARESME;21;2020-03-23;2020-03-29;No;184.908;1.10031;89.2349;394;368.4905;1627;31.9099;0;0;47
MARESME;21;2020-03-23;2020-03-29;Si;;;523.2666;28;2429.4524;130;19.0083;0;0;16
MARESME;21;2020-03-22;2020-03-28;No;196.139;1.17505;91.2733;403;372.1143;1643;31.8874;0;0;44
MARESME;21;2020-03-22;2020-03-28;Si;;;485.8904;26;2111.7548;113;20.0000;0;0;12
MARESME;21;2020-03-21;2020-03-27;No;213.751;1.30356;96.2559;425;360.5635;1592;32.8137;0;0;38
MARESME;21;2020-03-21;2020-03-27;Si;;;448.5142;24;1887.4976;101;19.7802;0;0;8
MARESME;21;2020-03-20;2020-03-26;No;237.867;1.56521;93.3116;412;342.8977;1514;32.4519;0;0;28
MARESME;21;2020-03-20;2020-03-26;Si;;;373.7619;20;1513.7357;81;19.1781;0;0;6
MARESME;21;2020-03-19;2020-03-25;No;269.187;1.91392;90.8203;401;311.6428;1376;33.5904;0;0;19
MARESME;21;2020-03-19;2020-03-25;Si;;;317.6976;17;1158.6619;62;27.7778;0;0;2
MARESME;21;2020-03-18;2020-03-24;No;293.776;2.29985;89.2349;394;293.9770;1298;32.7061;0;0;11
